Traversal,Depth,Create Children,Get Inputs,Create Outputs,Set UCBs
6,9,0.04787158966064453,0.0,0.005983829498291016,0.0
7,0,0.0,0.000997304916381836,0.005984067916870117,0.0
7,1,0.0019948482513427734,0.0009970664978027344,0.00498652458190918,0.0
7,2,0.0029921531677246094,0.0,0.004986763000488281,0.0009970664978027344
7,3,0.026927947998046875,0.0009970664978027344,0.005984306335449219,0.0
7,4,0.01795172691345215,0.000997304916381836,0.00498652458190918,0.0
7,5,0.01795196533203125,0.0,0.0059833526611328125,0.0
7,6,0.04886913299560547,0.0009975433349609375,0.00498652458190918,0.0
7,7,0.04487943649291992,0.0,0.006981372833251953,0.0
7,8,0.05884218215942383,0.0,0.0069811344146728516,0.0
7,9,0.06382870674133301,0.000997781753540039,0.0059833526611328125,0.0
8,0,0.0,0.0009970664978027344,0.005984306335449219,0.0
8,1,0.01296544075012207,0.0,0.005983829498291016,0.0
8,2,0.019946575164794922,0.0009975433349609375,0.004986286163330078,0.0
8,3,0.04089045524597168,0.0009970664978027344,0.004986763000488281,0.000997304916381836
8,4,0.04587721824645996,0.0009970664978027344,0.00598454475402832,0.0
8,5,0.025929927825927734,0.000997304916381836,0.003989219665527344,0.000997304916381836
8,6,0.06482601165771484,0.0,0.005984306335449219,0.0
8,7,0.04388236999511719,0.0,0.005984067916870117,0.0
8,8,0.06981229782104492,0.0,0.005984067916870117,0.0
8,9,0.06781816482543945,0.0009975433349609375,0.005983591079711914,0.0
9,0,0.0,0.0009975433349609375,0.005983591079711914,0.0
9,1,0.014960289001464844,0.0009970664978027344,0.004986763000488281,0.000997304916381836
9,2,0.013962507247924805,0.0,0.005983829498291016,0.0
9,3,0.04487967491149902,0.0,0.005984067916870117,0.0
9,4,0.051860809326171875,0.0,0.005983829498291016,0.0
9,5,0.03989291191101074,0.0,0.0059833526611328125,0.0
9,6,0.026927947998046875,0.0,0.004986763000488281,0.0009970664978027344
9,7,0.04288506507873535,0.0,0.005984067916870117,0.000997304916381836
9,8,0.04587674140930176,0.0009975433349609375,0.005983829498291016,0.0
9,9,0.06582355499267578,0.0,0.006981372833251953,0.0
0,0,0.05285811424255371,0.0009975433349609375,0.005984306335449219,0.0
0,1,0.06981182098388672,0.0,0.005984306335449219,0.0009970664978027344
0,2,0.04886889457702637,0.0,0.005983829498291016,0.0
0,3,0.03390908241271973,0.0,0.004986763000488281,0.000997304916381836
0,4,0.0718076229095459,0.0,0.00698089599609375,0.0
0,5,0.05884194374084473,0.0,0.005984306335449219,0.0
0,6,0.1356358528137207,0.0009975433349609375,0.0069811344146728516,0.0
0,7,0.05784487724304199,0.000997304916381836,0.00498652458190918,0.0
0,8,0.07878875732421875,0.0009975433349609375,0.005983591079711914,0.0
0,9,0.05086350440979004,0.0009970664978027344,0.004986763000488281,0.0
1,0,0.0,0.0,0.003988981246948242,0.0
1,1,0.027924776077270508,0.0,0.00598454475402832,0.0
1,2,0.05784463882446289,0.0,0.005983829498291016,0.0
1,3,0.03390908241271973,0.0,0.005984067916870117,0.0
1,4,0.056847333908081055,0.0,0.005983591079711914,0.0
1,5,0.07380199432373047,0.0,0.00598454475402832,0.0009968280792236328
1,6,0.03789854049682617,0.0,0.00498652458190918,0.0
1,7,0.022938251495361328,0.0,0.004987001419067383,0.0
1,8,0.07081007957458496,0.0,0.005984067916870117,0.0
1,9,0.0718073844909668,0.0,0.0069811344146728516,0.0
2,0,0.0,0.0,0.004986286163330078,0.0
2,1,0.01595759391784668,0.000997304916381836,0.004986286163330078,0.0
2,2,0.019946813583374023,0.000997304916381836,0.003989458084106445,0.0
2,3,0.033908843994140625,0.0,0.004986763000488281,0.0
2,4,0.026927471160888672,0.0,0.005984067916870117,0.0
2,5,0.05385541915893555,0.000997304916381836,0.005984067916870117,0.0
2,6,0.06582331657409668,0.000997304916381836,0.005984067916870117,0.0
2,7,0.07380223274230957,0.0,0.0069811344146728516,0.0
2,8,0.04288482666015625,0.000997304916381836,0.00498652458190918,0.0009975433349609375
2,9,0.04787135124206543,0.0,0.005984067916870117,0.000997304916381836
3,0,0.0,0.0,0.003989219665527344,0.0009975433349609375
3,1,0.012965202331542969,0.000997781753540039,0.004986286163330078,0.0
3,2,0.0359039306640625,0.0,0.005983829498291016,0.000997304916381836
3,3,0.03191399574279785,0.0009975433349609375,0.003989219665527344,0.0
3,4,0.03789854049682617,0.0009970664978027344,0.004986763000488281,0.0
3,5,0.028922319412231445,0.0,0.005983829498291016,0.0
3,6,0.0498661994934082,0.0009975433349609375,0.005983829498291016,0.0
3,7,0.051860809326171875,0.0,0.00498652458190918,0.0
3,8,0.02792525291442871,0.000997304916381836,0.004986763000488281,0.0
3,9,0.056847333908081055,0.000997304916381836,0.005984306335449219,0.0
4,0,0.0,0.0009975433349609375,0.004986286163330078,0.0
4,1,0.0,0.0,0.005983829498291016,0.0
4,2,0.016954660415649414,0.0,0.005983829498291016,0.0
4,3,0.02792525291442871,0.0009970664978027344,0.004986763000488281,0.0
4,4,0.03989291191101074,0.000997304916381836,0.004986763000488281,0.000997304916381836
4,5,0.056847572326660156,0.0,0.005984067916870117,0.000997304916381836
4,6,0.043882131576538086,0.0009975433349609375,0.005983829498291016,0.0
4,7,0.053854942321777344,0.0,0.005984067916870117,0.0
4,8,0.06382870674133301,0.0,0.005984067916870117,0.0
4,9,0.06582331657409668,0.0009975433349609375,0.005983591079711914,0.0
5,0,0.0,0.0009975433349609375,0.003989219665527344,0.0
5,1,0.018949270248413086,0.0009975433349609375,0.004986286163330078,0.0
5,2,0.04288506507873535,0.0,0.005984067916870117,0.0
5,3,0.01994633674621582,0.0,0.00598454475402832,0.0
5,4,0.014959335327148438,0.0,0.00498652458190918,0.000997304916381836
5,5,0.04089021682739258,0.0,0.005984306335449219,0.0009970664978027344
5,6,0.0249330997467041,0.0,0.005984067916870117,0.0
5,7,0.0608367919921875,0.0009970664978027344,0.005984306335449219,0.0
5,8,0.025930166244506836,0.0,0.005984067916870117,0.0
5,9,0.05385541915893555,0.0,0.005984067916870117,0.0
6,0,0.0,0.0,0.004986763000488281,0.0
6,1,0.016954660415649414,0.0,0.005983829498291016,0.0
6,2,0.01994633674621582,0.0,0.004986763000488281,0.0
6,3,0.041887760162353516,0.000997304916381836,0.00498652458190918,0.0
6,4,0.056847572326660156,0.0009970664978027344,0.004986763000488281,0.000997304916381836
6,5,0.05884218215942383,0.000997304916381836,0.005984306335449219,0.0
6,6,0.05983924865722656,0.0009970664978027344,0.005984067916870117,0.0
6,7,0.07080984115600586,0.0,0.005984306335449219,0.0009970664978027344
6,8,0.03291153907775879,0.000997304916381836,0.004987001419067383,0.0
6,9,0.05086350440979004,0.0,0.005983829498291016,0.0
7,0,0.0,0.000997304916381836,0.0039899349212646484,0.0
7,1,0.0,0.0009968280792236328,0.003989219665527344,0.000997304916381836
7,2,0.011967897415161133,0.0,0.004986763000488281,0.0009970664978027344
7,3,0.01495981216430664,0.000997304916381836,0.004986763000488281,0.0
7,4,0.02792501449584961,0.0,0.005983829498291016,0.0009975433349609375
7,5,0.06981277465820312,0.000997304916381836,0.005983829498291016,0.0
7,6,0.051860809326171875,0.0,0.005984067916870117,0.0
7,7,0.041887760162353516,0.0009982585906982422,0.004985332489013672,0.0
7,8,0.04388260841369629,0.0,0.005983829498291016,0.0
7,9,0.03889584541320801,0.0,0.005983591079711914,0.0
8,0,0.0,0.0009975433349609375,0.003989219665527344,0.0
8,1,0.0,0.000997304916381836,0.004986763000488281,0.0
8,2,0.000997304916381836,0.000997304916381836,0.003989219665527344,0.0009970664978027344
8,3,0.031914710998535156,0.0,0.005983829498291016,0.0
8,4,0.009973287582397461,0.0,0.005983829498291016,0.0
8,5,0.04089045524597168,0.0,0.0069811344146728516,0.0
8,6,0.041887521743774414,0.0009975433349609375,0.005983829498291016,0.0
8,7,0.06382870674133301,0.0009975433349609375,0.005983829498291016,0.0
8,8,0.021941184997558594,0.000997304916381836,0.003989219665527344,0.0
8,9,0.0608367919921875,0.0009970664978027344,0.005984306335449219,0.0
9,0,0.0,0.000997304916381836,0.003989219665527344,0.0
9,1,0.0,0.000997304916381836,0.004986763000488281,0.0
9,2,0.02792525291442871,0.000997304916381836,0.00498652458190918,0.0009975433349609375
9,3,0.038895368576049805,0.0,0.005983829498291016,0.000997781753540039
9,4,0.051860809326171875,0.0,0.00698089599609375,0.0
9,5,0.08277773857116699,0.000997304916381836,0.005983829498291016,0.0
9,6,0.06981325149536133,0.0009970664978027344,0.005983829498291016,0.0
9,7,0.04787158966064453,0.000997304916381836,0.005983829498291016,0.0
9,8,0.04288530349731445,0.0009970664978027344,0.003989219665527344,0.0
9,9,0.06981301307678223,0.0,0.0069806575775146484,0.0
0,0,0.0747992992401123,0.0,0.0069811344146728516,0.0
0,1,0.08178091049194336,0.000997304916381836,0.005983591079711914,0.0
0,2,0.0498661994934082,0.0,0.005983829498291016,0.0
0,3,0.06981277465820312,0.0,0.005984067916870117,0.0
0,4,0.07081031799316406,0.0,0.0069811344146728516,0.0
0,5,0.11269712448120117,0.0,0.0069811344146728516,0.0
0,6,0.06482625007629395,0.0,0.00698089599609375,0.0
0,7,0.0718076229095459,0.000997304916381836,0.005984067916870117,0.0
0,8,0.05884218215942383,0.0,0.006981372833251953,0.0
0,9,0.06382870674133301,0.0009970664978027344,0.00797891616821289,0.0
1,0,0.0,0.0009975433349609375,0.007978200912475586,0.0
1,1,0.031914472579956055,0.0,0.005983829498291016,0.0009975433349609375
1,2,0.051860809326171875,0.0009970664978027344,0.007978677749633789,0.0
1,3,0.041887760162353516,0.0,0.0069811344146728516,0.0
1,4,0.04388260841369629,0.0009970664978027344,0.0069811344146728516,0.0
1,5,0.03690075874328613,0.000997781753540039,0.006981372833251953,0.0
1,6,0.07579636573791504,0.0,0.007978439331054688,0.000997781753540039
1,7,0.05585002899169922,0.0,0.0069811344146728516,0.0
1,8,0.04886913299560547,0.0,0.005984067916870117,0.0
1,9,0.0857689380645752,0.0,0.007978439331054688,0.0
2,0,0.0,0.0,0.0069811344146728516,0.0
2,1,0.10372209548950195,0.0,0.007978200912475586,0.0009975433349609375
2,2,0.07080984115600586,0.0,0.00797891616821289,0.0009975433349609375
2,3,0.06183362007141113,0.0,0.006981372833251953,0.0
2,4,0.07579636573791504,0.0,0.007978677749633789,0.0
2,5,0.07080984115600586,0.0009975433349609375,0.005984067916870117,0.0009970664978027344
2,6,0.07380223274230957,0.0,0.0069811344146728516,0.0
2,7,0.039893150329589844,0.0009970664978027344,0.004986763000488281,0.0
2,8,0.05285787582397461,0.0,0.005984306335449219,0.0
2,9,0.03191399574279785,0.0,0.005984306335449219,0.0
3,0,0.0,0.0,0.005984067916870117,0.0
3,1,0.02991938591003418,0.000997304916381836,0.00498652458190918,0.0
3,2,0.03490638732910156,0.0,0.00498652458190918,0.0009975433349609375
3,3,0.01994633674621582,0.0,0.005984067916870117,0.0
3,4,0.020943880081176758,0.0,0.0049860477447509766,0.0
3,5,0.049866437911987305,0.0009975433349609375,0.004986286163330078,0.0
3,6,0.06881546974182129,0.0,0.005984067916870117,0.0
3,7,0.0608367919921875,0.0009970664978027344,0.00797891616821289,0.0
3,8,0.04388260841369629,0.0009970664978027344,0.004986763000488281,0.0
3,9,0.04587697982788086,0.0,0.007978677749633789,0.0
4,0,0.0,0.0009970664978027344,0.005984067916870117,0.0
4,1,0.056847333908081055,0.0009970664978027344,0.0069811344146728516,0.0
4,2,0.04886913299560547,0.0,0.0069811344146728516,0.0
4,3,0.05385541915893555,0.0,0.0069811344146728516,0.0
4,4,0.03690075874328613,0.0,0.005984067916870117,0.0
4,5,0.06382918357849121,0.0009968280792236328,0.005983829498291016,0.0
4,6,0.05086350440979004,0.0,0.005984306335449219,0.0
4,7,0.06881570816040039,0.0009970664978027344,0.005983829498291016,0.0009975433349609375
4,8,0.07280445098876953,0.0009975433349609375,0.005983591079711914,0.0009975433349609375
4,9,0.0718073844909668,0.0009970664978027344,0.006981372833251953,0.0
5,0,0.0,0.0009975433349609375,0.005983591079711914,0.0
5,1,0.013962507247924805,0.0,0.006981372833251953,0.0
5,2,0.02293872833251953,0.0009970664978027344,0.004987001419067383,0.0009970664978027344
5,3,0.033908843994140625,0.0,0.005984067916870117,0.0
5,4,0.059839725494384766,0.000997304916381836,0.005983829498291016,0.0009970664978027344
5,5,0.05285835266113281,0.0009975433349609375,0.0069811344146728516,0.000997304916381836
5,6,0.03989291191101074,0.0,0.005984067916870117,0.0
5,7,0.05385541915893555,0.0,0.007978439331054688,0.0
5,8,0.04089045524597168,0.0,0.004986763000488281,0.0
5,9,0.05285835266113281,0.0,0.005983591079711914,0.0
6,0,0.0,0.0,0.006981372833251953,0.0
6,1,0.012964963912963867,0.0,0.006981372833251953,0.0
6,2,0.003988981246948242,0.0009975433349609375,0.0069811344146728516,0.0
6,3,0.03490638732910156,0.000997304916381836,0.005984067916870117,0.0
6,4,0.03191423416137695,0.0,0.00498652458190918,0.0009975433349609375
6,5,0.06382870674133301,0.0,0.005984067916870117,0.0
6,6,0.07978630065917969,0.0009970664978027344,0.005984067916870117,0.0
6,7,0.06533026695251465,0.0,0.006981372833251953,0.0
6,8,0.059839487075805664,0.0,0.00698089599609375,0.0
6,9,0.06283164024353027,0.0,0.006981611251831055,0.0
7,0,0.0,0.000997304916381836,0.005983591079711914,0.0
7,1,0.012965202331542969,0.0,0.005984067916870117,0.0
7,2,0.041887760162353516,0.000997304916381836,0.00498652458190918,0.0
7,3,0.023935556411743164,0.0,0.00498652458190918,0.0
7,4,0.04388260841369629,0.0,0.005983591079711914,0.0
7,5,0.06582355499267578,0.0,0.005984067916870117,0.0
7,6,0.06482625007629395,0.0,0.00698089599609375,0.0
7,7,0.04886913299560547,0.0,0.005983829498291016,0.0
7,8,0.05086374282836914,0.000997304916381836,0.005983591079711914,0.0
7,9,0.06283140182495117,0.000997304916381836,0.00498652458190918,0.0
8,0,0.0,0.0,0.005984306335449219,0.0
8,1,0.02792501449584961,0.000997304916381836,0.005983829498291016,0.0
8,2,0.004986763000488281,0.0,0.00498652458190918,0.0
8,3,0.03789854049682617,0.000997304916381836,0.004986763000488281,0.0
8,4,0.05884242057800293,0.0009970664978027344,0.005983591079711914,0.0
8,5,0.0468745231628418,0.0,0.005983829498291016,0.0
8,6,0.06682062149047852,0.000997304916381836,0.005984306335449219,0.0
8,7,0.07679390907287598,0.0,0.0069811344146728516,0.0
8,8,0.07579684257507324,0.0,0.0069811344146728516,0.0
8,9,0.07380199432373047,0.0,0.006981372833251953,0.0
9,0,0.0,0.0009970664978027344,0.004986763000488281,0.0
9,1,0.028922319412231445,0.0,0.004986763000488281,0.000997304916381836
9,2,0.034906625747680664,0.0009970664978027344,0.00498652458190918,0.0
9,3,0.05585002899169922,0.0009970664978027344,0.005984067916870117,0.0
9,4,0.05086374282836914,0.000997304916381836,0.005983829498291016,0.0
9,5,0.08078336715698242,0.0009975433349609375,0.006806373596191406,0.0005085468292236328
9,6,0.06782913208007812,0.000997304916381836,0.004986763000488281,0.0
9,7,0.04587674140930176,0.000997781753540039,0.005983591079711914,0.0
9,8,0.0638284683227539,0.000997781753540039,0.005983591079711914,0.0
9,9,0.036901235580444336,0.0,0.005983591079711914,0.0
0,0,0.1077108383178711,0.0009975433349609375,0.006981372833251953,0.0
0,1,0.0498659610748291,0.0009970664978027344,0.004986763000488281,0.000997304916381836
0,2,0.03390955924987793,0.0,0.005983591079711914,0.0
0,3,0.0498661994934082,0.0009970664978027344,0.004987001419067383,0.0
0,4,0.08776426315307617,0.0009975433349609375,0.005983829498291016,0.0
0,5,0.07679390907287598,0.000997304916381836,0.005984306335449219,0.0
0,6,0.08277773857116699,0.0,0.005984067916870117,0.0009968280792236328
0,7,0.06283164024353027,0.0,0.005984067916870117,0.000997304916381836
0,8,0.05385589599609375,0.000997304916381836,0.0049860477447509766,0.000997304916381836
0,9,0.07779145240783691,0.0,0.006981372833251953,0.0
1,0,0.0,0.000997304916381836,0.005984067916870117,0.0
1,1,0.025930166244506836,0.000997304916381836,0.004986763000488281,0.0
1,2,0.02991962432861328,0.0,0.004986763000488281,0.000997304916381836
1,3,0.03989291191101074,0.0,0.00498652458190918,0.0
1,4,0.05086374282836914,0.0,0.00698089599609375,0.0
1,5,0.054853200912475586,0.000997304916381836,0.005983829498291016,0.0
1,6,0.04886913299560547,0.0009975433349609375,0.005983591079711914,0.0
1,7,0.04587602615356445,0.0,0.004987001419067383,0.0
1,8,0.07380175590515137,0.000997781753540039,0.0059833526611328125,0.0
1,9,0.1296525001525879,0.0,0.006981611251831055,0.0
2,0,0.0,0.0009970664978027344,0.005983829498291016,0.0
2,1,0.0359039306640625,0.0,0.005984067916870117,0.0
2,2,0.014960050582885742,0.000997304916381836,0.0049860477447509766,0.0
2,3,0.06582331657409668,0.0009970664978027344,0.005984067916870117,0.0
2,4,0.07680487632751465,0.0009975433349609375,0.005983591079711914,0.0
2,5,0.05983924865722656,0.0009975433349609375,0.005983829498291016,0.0
2,6,0.06183433532714844,0.000997304916381836,0.005983829498291016,0.0
2,7,0.07878851890563965,0.000997304916381836,0.005984067916870117,0.0
2,8,0.06781840324401855,0.0,0.005983591079711914,0.0
2,9,0.07679390907287598,0.0,0.006981611251831055,0.0
3,0,0.0,0.0009970664978027344,0.005984067916870117,0.0
3,1,0.003989219665527344,0.0,0.004986763000488281,0.0
3,2,0.0029921531677246094,0.0,0.003989219665527344,0.0
3,3,0.05285811424255371,0.000997304916381836,0.005984067916870117,0.0
3,4,0.043882131576538086,0.0,0.006981372833251953,0.0
3,5,0.08975911140441895,0.0,0.006981372833251953,0.0
3,6,0.08377480506896973,0.000997781753540039,0.0069811344146728516,0.0
3,7,0.051860809326171875,0.0,0.005983829498291016,0.0
3,8,0.05884218215942383,0.0,0.005984067916870117,0.0
3,9,0.05585026741027832,0.0,0.005983829498291016,0.0
4,0,0.0,0.0,0.005983829498291016,0.0
4,1,0.03490638732910156,0.0,0.00498652458190918,0.0009970664978027344
4,2,0.026928186416625977,0.0009970664978027344,0.004986763000488281,0.0
4,3,0.010970592498779297,0.0,0.005983829498291016,0.0
