Traversal,Depth,Create Children,Get Inputs,Create Outputs,Set UCBs
4,4,0.019946575164794922,0.0,0.005983829498291016,0.0
4,5,0.025930404663085938,0.0,0.0069811344146728516,0.0
4,6,0.0249330997467041,0.000997304916381836,0.004986763000488281,0.0
4,7,0.01795172691345215,0.0,0.004986763000488281,0.0009975433349609375
4,8,0.06382870674133301,0.0,0.0069811344146728516,0.0
4,9,0.036901235580444336,0.0,0.004986286163330078,0.000997304916381836
5,0,0.0,0.000997781753540039,0.005983591079711914,0.0
5,1,0.002991914749145508,0.0,0.00498652458190918,0.0
5,2,0.005983591079711914,0.000997781753540039,0.003989219665527344,0.0
5,3,0.01795196533203125,0.0,0.004986763000488281,0.0009970664978027344
5,4,0.046874284744262695,0.0,0.005984067916870117,0.000997304916381836
5,5,0.0608370304107666,0.0,0.005983591079711914,0.0009975433349609375
5,6,0.04288506507873535,0.0,0.005983591079711914,0.0
5,7,0.07280468940734863,0.000997304916381836,0.005983829498291016,0.0
5,8,0.06582331657409668,0.0,0.005984067916870117,0.000997304916381836
5,9,0.06781792640686035,0.0,0.006981372833251953,0.0
6,0,0.0,0.0009975433349609375,0.005983829498291016,0.0
6,1,0.03441286087036133,0.000997304916381836,0.004986763000488281,0.000997304916381836
6,2,0.054852962493896484,0.0,0.005983591079711914,0.0
6,3,0.020943880081176758,0.0,0.005983591079711914,0.0
6,4,0.024933338165283203,0.0009975433349609375,0.00498652458190918,0.0
6,5,0.05684709548950195,0.000997304916381836,0.005984067916870117,0.0
6,6,0.061834096908569336,0.0,0.005983829498291016,0.0
6,7,0.08676671981811523,0.0,0.0069811344146728516,0.0
6,8,0.056847333908081055,0.0009975433349609375,0.005983829498291016,0.0
6,9,0.09474587440490723,0.0,0.006981372833251953,0.0
7,0,0.0,0.0009975433349609375,0.005983829498291016,0.0
7,1,0.03989291191101074,0.0,0.005983829498291016,0.0
7,2,0.04487967491149902,0.0,0.005984067916870117,0.0
7,3,0.04886889457702637,0.0,0.005983829498291016,0.0
7,4,0.031914710998535156,0.0009970664978027344,0.00498652458190918,0.0
7,5,0.08078336715698242,0.0009975433349609375,0.005983591079711914,0.0009975433349609375
7,6,0.059839487075805664,0.0,0.0069811344146728516,0.0
7,7,0.0747992992401123,0.0,0.0069811344146728516,0.0
7,8,0.06382870674133301,0.0,0.006981372833251953,0.0
7,9,0.06283164024353027,0.0009970664978027344,0.004986763000488281,0.0009975433349609375
8,0,0.0,0.0,0.00698089599609375,0.0
8,1,0.03889584541320801,0.0,0.005984306335449219,0.0009970664978027344
8,2,0.018949508666992188,0.0,0.005983591079711914,0.0
8,3,0.02293872833251953,0.0,0.005983829498291016,0.0
8,4,0.06582331657409668,0.0,0.006981849670410156,0.0
8,5,0.06781744956970215,0.0,0.0069811344146728516,0.0
8,6,0.08477234840393066,0.0,0.006981372833251953,0.0
8,7,0.12067651748657227,0.0,0.007978677749633789,0.0
8,8,0.05983924865722656,0.0,0.005983829498291016,0.0
8,9,0.04787158966064453,0.0,0.005984067916870117,0.0009970664978027344
9,0,0.0,0.0009984970092773438,0.005983114242553711,0.0
9,1,0.012965679168701172,0.0,0.00698089599609375,0.0
9,2,0.02293872833251953,0.0,0.005983829498291016,0.0
9,3,0.028922557830810547,0.0,0.005983829498291016,0.0
9,4,0.052858591079711914,0.000997304916381836,0.006981372833251953,0.0
9,5,0.04986572265625,0.0,0.005984067916870117,0.000997304916381836
9,6,0.05585002899169922,0.0009975433349609375,0.005983829498291016,0.0
9,7,0.0498661994934082,0.000997304916381836,0.005983829498291016,0.0
9,8,0.06183433532714844,0.0,0.0069811344146728516,0.0
9,9,0.09175372123718262,0.0,0.0069811344146728516,0.000997304916381836
0,0,0.06981253623962402,0.0,0.005984067916870117,0.0
0,1,0.038895606994628906,0.0,0.005983591079711914,0.0
0,2,0.04288506507873535,0.0,0.004986763000488281,0.0
0,3,0.029919862747192383,0.0,0.003989219665527344,0.0
0,4,0.05385541915893555,0.0,0.005983829498291016,0.0
0,5,0.05385565757751465,0.0009970664978027344,0.00498652458190918,0.0009975433349609375
0,6,0.02792501449584961,0.0,0.00498652458190918,0.0
0,7,0.04886913299560547,0.0,0.005983829498291016,0.0
0,8,0.018949031829833984,0.0,0.00498652458190918,0.0
0,9,0.05086374282836914,0.0,0.005984067916870117,0.0
1,0,0.0,0.0,0.004986763000488281,0.0
1,1,0.036900997161865234,0.0,0.005983829498291016,0.0
1,2,0.03291201591491699,0.0,0.004986286163330078,0.000997304916381836
1,3,0.016954660415649414,0.0,0.004987001419067383,0.0
1,4,0.04188728332519531,0.0,0.00498652458190918,0.0
1,5,0.04787158966064453,0.0,0.00498652458190918,0.000997304916381836
1,6,0.03490638732910156,0.0,0.006981372833251953,0.0
1,7,0.03789854049682617,0.0,0.00698089599609375,0.0
1,8,0.03889608383178711,0.0,0.00498652458190918,0.000997304916381836
1,9,0.034906625747680664,0.0009970664978027344,0.004986763000488281,0.0
2,0,0.0,0.000997304916381836,0.00498652458190918,0.0
2,1,0.028922319412231445,0.0,0.004986763000488281,0.0
2,2,0.024932861328125,0.0,0.004986763000488281,0.0
2,3,0.03789830207824707,0.0,0.004986763000488281,0.0
2,4,0.020943641662597656,0.0,0.004986763000488281,0.0
2,5,0.02792501449584961,0.0,0.004986286163330078,0.0
2,6,0.04089069366455078,0.0,0.00498652458190918,0.0
2,7,0.05884218215942383,0.0,0.005984067916870117,0.0
2,8,0.06682038307189941,0.0,0.005984067916870117,0.0
2,9,0.06283164024353027,0.0009970664978027344,0.005984067916870117,0.0
3,0,0.0,0.0,0.004986763000488281,0.0
3,1,0.010970354080200195,0.0,0.004986763000488281,0.0
3,2,0.016954421997070312,0.0,0.005984067916870117,0.0
3,3,0.012965679168701172,0.0009968280792236328,0.00498652458190918,0.0
3,4,0.028922319412231445,0.0,0.004986763000488281,0.0
3,5,0.044879913330078125,0.0,0.00498652458190918,0.0009970664978027344
3,6,0.04587697982788086,0.000997304916381836,0.004986763000488281,0.0
3,7,0.03390908241271973,0.0,0.004986763000488281,0.0
3,8,0.05983901023864746,0.0009980201721191406,0.004987001419067383,0.0
3,9,0.12267112731933594,0.0,0.00698089599609375,0.0
4,0,0.0,0.0,0.005984067916870117,0.0
4,1,0.018949270248413086,0.0,0.004987239837646484,0.0
4,2,0.02993154525756836,0.0,0.00498652458190918,0.0
4,3,0.04886889457702637,0.000997304916381836,0.004986763000488281,0.0009970664978027344
4,4,0.06582379341125488,0.0009970664978027344,0.00498652458190918,0.0009975433349609375
4,5,0.030916929244995117,0.0,0.004986763000488281,0.0
4,6,0.033908843994140625,0.0,0.00498652458190918,0.0
4,7,0.04089045524597168,0.0,0.004986763000488281,0.0
4,8,0.05385541915893555,0.0009970664978027344,0.005983829498291016,0.0
4,9,0.05086350440979004,0.0009975433349609375,0.00498652458190918,0.0
5,0,0.0,0.0,0.004986286163330078,0.0
5,1,0.012964963912963867,0.0,0.004986763000488281,0.0
5,2,0.014960050582885742,0.0,0.005983829498291016,0.0
5,3,0.03789854049682617,0.0,0.005983591079711914,0.0
5,4,0.01994633674621582,0.0,0.004987478256225586,0.0
5,5,0.030916213989257812,0.0,0.005984067916870117,0.0
5,6,0.041887760162353516,0.0,0.005984067916870117,0.0
5,7,0.05385541915893555,0.0,0.005983591079711914,0.0
5,8,0.032912254333496094,0.0,0.004986286163330078,0.0
5,9,0.05086326599121094,0.0009975433349609375,0.004986763000488281,0.0
6,0,0.0,0.0009970664978027344,0.00498652458190918,0.0
6,1,0.0,0.0,0.004986763000488281,0.0
6,2,0.018948793411254883,0.0,0.004987001419067383,0.0
6,3,0.013962507247924805,0.000997304916381836,0.004986763000488281,0.0
6,4,0.03989291191101074,0.0,0.00498652458190918,0.0009975433349609375
6,5,0.025930166244506836,0.0009970664978027344,0.003989696502685547,0.0
6,6,0.04288506507873535,0.0,0.005983829498291016,0.0
6,7,0.04388236999511719,0.0,0.005983829498291016,0.0
6,8,0.02991962432861328,0.0,0.004986763000488281,0.0
6,9,0.023935556411743164,0.0,0.004987001419067383,0.0
7,0,0.0,0.0009970664978027344,0.004986763000488281,0.0
7,1,0.022938251495361328,0.0,0.005984067916870117,0.0
7,2,0.03989267349243164,0.0009975433349609375,0.004986763000488281,0.0
7,3,0.0249330997467041,0.0,0.00498652458190918,0.0
7,4,0.041887760162353516,0.0,0.005983591079711914,0.0
7,5,0.02792525291442871,0.0,0.005983829498291016,0.0
7,6,0.05186104774475098,0.0,0.004986286163330078,0.0
7,7,0.05385565757751465,0.0009968280792236328,0.004987001419067383,0.0
7,8,0.02792501449584961,0.0,0.00498652458190918,0.0
7,9,0.0359036922454834,0.0,0.004986763000488281,0.0
8,0,0.0,0.0,0.005983591079711914,0.0
8,1,0.0009975433349609375,0.000997304916381836,0.003989458084106445,0.0
8,2,0.0029921531677246094,0.0,0.00498652458190918,0.0
8,3,0.011967897415161133,0.000997304916381836,0.003989696502685547,0.0
8,4,0.018949270248413086,0.000997304916381836,0.004987001419067383,0.0
8,5,0.020943403244018555,0.0,0.004986763000488281,0.0
8,6,0.027924776077270508,0.0,0.003989458084106445,0.0009975433349609375
8,7,0.0249330997467041,0.0,0.00498652458190918,0.0
8,8,0.046874046325683594,0.0,0.004986763000488281,0.000997304916381836
8,9,0.05884218215942383,0.0,0.005984067916870117,0.0
9,0,0.0,0.0,0.005983829498291016,0.0
9,1,0.0,0.0,0.003989696502685547,0.0009970664978027344
9,2,0.00997304916381836,0.0,0.00498652458190918,0.0
9,3,0.026927709579467773,0.0,0.004986763000488281,0.0
9,4,0.036901235580444336,0.0,0.004986286163330078,0.0
9,5,0.013962745666503906,0.0,0.00498652458190918,0.0
9,6,0.02991962432861328,0.0,0.00498652458190918,0.0
9,7,0.02593064308166504,0.0,0.004986286163330078,0.0
9,8,0.03191494941711426,0.0009970664978027344,0.003989219665527344,0.0
9,9,0.0249330997467041,0.0,0.004986763000488281,0.0
0,0,0.07878851890563965,0.000997781753540039,0.005983591079711914,0.0
0,1,0.08776473999023438,0.0009970664978027344,0.0069811344146728516,0.0
0,2,0.05485272407531738,0.0,0.005984067916870117,0.0
0,3,0.043882131576538086,0.0,0.005984067916870117,0.0
0,4,0.09574317932128906,0.0009975433349609375,0.007978439331054688,0.0
0,5,0.07280492782592773,0.0009970664978027344,0.005984067916870117,0.0
0,6,0.07380199432373047,0.0,0.0069811344146728516,0.0
0,7,0.06382894515991211,0.000997304916381836,0.005983829498291016,0.000997304916381836
0,8,0.07380223274230957,0.0009970664978027344,0.005984067916870117,0.0
0,9,0.0827779769897461,0.0,0.0069811344146728516,0.0
1,0,0.0,0.000997304916381836,0.005984067916870117,0.0
1,1,0.04886913299560547,0.000997304916381836,0.005983829498291016,0.0
1,2,0.046874284744262695,0.0009975433349609375,0.005984067916870117,0.000997304916381836
1,3,0.03490638732910156,0.0,0.005983591079711914,0.0
1,4,0.03989267349243164,0.0,0.005984067916870117,0.0
1,5,0.041887760162353516,0.000997304916381836,0.00498652458190918,0.0
1,6,0.05086350440979004,0.0,0.005983591079711914,0.0
1,7,0.07280468940734863,0.0009975433349609375,0.005983591079711914,0.0
1,8,0.08377552032470703,0.0009970664978027344,0.0069811344146728516,0.0
1,9,0.06981277465820312,0.0,0.005984067916870117,0.0
2,0,0.0,0.0,0.005984067916870117,0.0
2,1,0.031914472579956055,0.0009970664978027344,0.005984306335449219,0.0
2,2,0.059839487075805664,0.0009975433349609375,0.005983829498291016,0.000997304916381836
2,3,0.04487967491149902,0.0,0.004986763000488281,0.0
2,4,0.046874046325683594,0.0,0.005984067916870117,0.0
2,5,0.04787158966064453,0.0009975433349609375,0.005983591079711914,0.0
2,6,0.04886889457702637,0.0,0.005984067916870117,0.0
2,7,0.05983924865722656,0.000997304916381836,0.005984067916870117,0.0
2,8,0.06682062149047852,0.0009975433349609375,0.00498652458190918,0.000997304916381836
2,9,0.05784463882446289,0.0,0.006981372833251953,0.0
3,0,0.0,0.0009975433349609375,0.005983591079711914,0.0
3,1,0.02792525291442871,0.0,0.005984067916870117,0.0
3,2,0.028922319412231445,0.0,0.005983829498291016,0.0
3,3,0.021941423416137695,0.0,0.005983829498291016,0.0009975433349609375
3,4,0.030916452407836914,0.000997781753540039,0.003989219665527344,0.0
3,5,0.05585026741027832,0.0,0.0069811344146728516,0.0
3,6,0.08477258682250977,0.0,0.00698089599609375,0.0
3,7,0.05585050582885742,0.0009970664978027344,0.005984067916870117,0.0
3,8,0.07779145240783691,0.000997304916381836,0.005984067916870117,0.0
3,9,0.036901235580444336,0.000997304916381836,0.00498652458190918,0.0
4,0,0.0,0.000997304916381836,0.005983829498291016,0.0
4,1,0.019946575164794922,0.0,0.005984067916870117,0.0
4,2,0.046874046325683594,0.0,0.005984067916870117,0.0
4,3,0.043882131576538086,0.0,0.005984067916870117,0.0
4,4,0.03291201591491699,0.0,0.0059833526611328125,0.0
4,5,0.05585050582885742,0.0009970664978027344,0.00498652458190918,0.0009975433349609375
4,6,0.06781816482543945,0.0,0.0069811344146728516,0.0
4,7,0.06283164024353027,0.0,0.0069811344146728516,0.0
4,8,0.07878875732421875,0.000997304916381836,0.005984067916870117,0.000997304916381836
4,9,0.05784463882446289,0.0,0.005983829498291016,0.0
5,0,0.0,0.000997304916381836,0.005984067916870117,0.0
5,1,0.0,0.000997304916381836,0.004986763000488281,0.0
5,2,0.012965202331542969,0.0,0.005983829498291016,0.0
5,3,0.0019948482513427734,0.0,0.00498652458190918,0.0009970664978027344
5,4,0.003989458084106445,0.0,0.004987001419067383,0.0
5,5,0.017951250076293945,0.0009982585906982422,0.0059833526611328125,0.0
5,6,0.05784463882446289,0.0009975433349609375,0.005983591079711914,0.0
5,7,0.07878851890563965,0.0009970664978027344,0.005984067916870117,0.0
5,8,0.0747992992401123,0.0,0.006981849670410156,0.0
5,9,0.10172653198242188,0.0009975433349609375,0.006981372833251953,0.0
6,0,0.0,0.0,0.005984306335449219,0.0
6,1,0.015956878662109375,0.0009970664978027344,0.004986763000488281,0.0
6,2,0.026927947998046875,0.0,0.005983591079711914,0.0
6,3,0.014960050582885742,0.0,0.00498652458190918,0.0
6,4,0.03989291191101074,0.0,0.006981372833251953,0.0
6,5,0.046874284744262695,0.0,0.005983829498291016,0.0
6,6,0.11868143081665039,0.0,0.0069811344146728516,0.0
6,7,0.0608365535736084,0.000997304916381836,0.005984067916870117,0.0
6,8,0.08477258682250977,0.000997781753540039,0.0059833526611328125,0.0
6,9,0.06981253623962402,0.0,0.005984067916870117,0.000997304916381836
7,0,0.0,0.0,0.0069811344146728516,0.0
7,1,0.0029921531677246094,0.0,0.00498652458190918,0.0
7,2,0.03390908241271973,0.0,0.00498652458190918,0.0009970664978027344
7,3,0.05385589599609375,0.000997304916381836,0.004986286163330078,0.0009975433349609375
7,4,0.058841705322265625,0.000997304916381836,0.005984306335449219,0.0
7,5,0.0747992992401123,0.000997304916381836,0.005983591079711914,0.0
7,6,0.09075665473937988,0.0,0.006981611251831055,0.0009970664978027344
7,7,0.0608367919921875,0.0,0.005983829498291016,0.0
7,8,0.08477234840393066,0.0,0.005984067916870117,0.000997304916381836
7,9,0.0608365535736084,0.0,0.005984306335449219,0.0
8,0,0.0,0.0,0.005984067916870117,0.0
8,1,0.015957355499267578,0.0,0.005983829498291016,0.0
8,2,0.013962507247924805,0.0,0.005983829498291016,0.0009970664978027344
8,3,0.03390932083129883,0.000997304916381836,0.004986763000488281,0.0
8,4,0.04188728332519531,0.0,0.006981611251831055,0.0
8,5,0.04089021682739258,0.000997304916381836,0.005983829498291016,0.0
8,6,0.04089045524597168,0.000997304916381836,0.005983829498291016,0.0
8,7,0.04886913299560547,0.0,0.005983591079711914,0.0
8,8,0.05884194374084473,0.0009975433349609375,0.005983829498291016,0.0
8,9,0.02892279624938965,0.0,0.004986286163330078,0.0
9,0,0.0,0.000997304916381836,0.005983829498291016,0.0
9,1,0.0009975433349609375,0.0009975433349609375,0.00498652458190918,0.0
9,2,0.005983829498291016,0.0,0.004986763000488281,0.0
9,3,0.01795172691345215,0.0,0.00498652458190918,0.0
9,4,0.03291201591491699,0.0009970664978027344,0.004986763000488281,0.0
9,5,0.046874284744262695,0.0,0.005983829498291016,0.0009975433349609375
9,6,0.05884194374084473,0.0,0.0069811344146728516,0.0
9,7,0.04587674140930176,0.000997781753540039,0.005983591079711914,0.0
9,8,0.06881546974182129,0.0,0.005983829498291016,0.000997781753540039
9,9,0.056847333908081055,0.0009970664978027344,0.005984067916870117,0.0
0,0,0.10272431373596191,0.0,0.0069811344146728516,0.0
0,1,0.10272502899169922,0.000997304916381836,0.005984067916870117,0.000997304916381836
0,2,0.05186033248901367,0.0,0.006981372833251953,0.0
0,3,0.10372161865234375,0.0009975433349609375,0.0069811344146728516,0.0
0,4,0.0608367919921875,0.0,0.005984067916870117,0.0
0,5,0.08178067207336426,0.0009970664978027344,0.005984306335449219,0.0009970664978027344
0,6,0.09075641632080078,0.0,0.006981611251831055,0.0
0,7,0.0967402458190918,0.0,0.006981611251831055,0.0
0,8,0.07081007957458496,0.0,0.0069811344146728516,0.0
0,9,0.08477258682250977,0.0009970664978027344,0.0069811344146728516,0.0
1,0,0.0,0.000997781753540039,0.005983591079711914,0.0
1,1,0.04787158966064453,0.0,0.008976221084594727,0.0
1,2,0.048868417739868164,0.0,0.006981611251831055,0.0009970664978027344
1,3,0.04089045524597168,0.0,0.005984067916870117,0.0009975433349609375
1,4,0.050863027572631836,0.0,0.005984067916870117,0.0
1,5,0.0857698917388916,0.0,0.0069811344146728516,0.0
1,6,0.10372209548950195,0.000997304916381836,0.006981611251831055,0.0
1,7,0.08078336715698242,0.0,0.006981372833251953,0.0
1,8,0.08377504348754883,0.0009970664978027344,0.006981372833251953,0.0
1,9,0.06482648849487305,0.0,0.0069811344146728516,0.0
2,0,0.0,0.000997304916381836,0.005984067916870117,0.0
2,1,0.023935317993164062,0.000997781753540039,0.005983591079711914,0.0
2,2,0.01495981216430664,0.0,0.005984067916870117,0.0009970664978027344
2,3,0.041887760162353516,0.0009975433349609375,0.005983591079711914,0.0
2,4,0.028922319412231445,0.0009975433349609375,0.004986763000488281,0.000997304916381836
2,5,0.05983924865722656,0.000997304916381836,0.005984067916870117,0.0
2,6,0.05385565757751465,0.0,0.005983591079711914,0.000997781753540039
2,7,0.05485272407531738,0.0,0.005983829498291016,0.000997304916381836
2,8,0.056847333908081055,0.000997781753540039,0.005983591079711914,0.0
